id,title,like_count,view_count,comment_count,duration,upload_date,has_caption,url,channel_id,transcript
6274,2021 서울여자대학교 홍보영상[본편],0,20516,0,7분 17초,2021-11-08 6:50,1,https://www.youtube.com/watch?v=c5tiTpzXYQc,20,
6275,서울여대 기숙사 샬롬하우스 소개 |  샬롬하우스에 대해서 궁금했던 슈니들 모여라🙌🏻,0,12399,0,4분 28초,2021-11-08 2:08,1,https://www.youtube.com/watch?v=HnWEvxf_V6E,20,
6276,[홍보바롬이] 서울여자대학교 학생 홍보대사 23대 홍보바롬이 모집 Q&A 영상,0,2542,1,10분 19초,2021-11-03 0:30,1,https://www.youtube.com/watch?v=x-GtPJgRgb4,20,
6277,[SWU닌터뷰] DCA 대학생 광고 대상 수상 인터뷰,0,765,1,4분 33초,2021-10-29 4:51,1,https://www.youtube.com/watch?v=IT601TXcJSg,20,
6278,학교 휴게공간 탐방,0,5265,5,3분 48초,2021-10-28 4:33,1,https://www.youtube.com/watch?v=bN9Sm8SmPag,20,
6279,교SWU님~ 궁금해U!  | 이항준 교수님,0,3648,10,14분 12초,2021-10-12 2:56,1,https://www.youtube.com/watch?v=PFQxaWXwX24,20,
6280,서울여대 과잠&학잠 소개 | 이렇게나 많고 다양하고 예쁠 줄 누〰가 알았을까요❗,0,32386,55,4분 51초,2021-09-23 7:51,1,https://www.youtube.com/watch?v=vXspOPr5zeI,20,
6281,서울여자대학교 응원단 슐스 연습 현장 습격기!,0,3015,2,9분 47초,2021-09-10 6:08,1,https://www.youtube.com/watch?v=beRC8bzG6rk,20,
6282,조예진 박희우 심민경 홍연주 학우 인터뷰 | 회계사례경진대회 한경사장상 수상,0,586,0,12분 7초,2021-09-07 5:31,1,https://www.youtube.com/watch?v=LMTBb5DzAFg,20,
6283,2020학년도 후기 학위수여식 - 승현우 총장 축사,0,673,0,5분 23초,2021-08-19 2:36,1,https://www.youtube.com/watch?v=Jo4O5RRCE2c,20,
6284,비대면 개강을 기다리는 슈리포터의 여름방학 V-log,0,780,1,4분 29초,2021-08-17 6:05,1,https://www.youtube.com/watch?v=mqzjWYM9WF8,20,
6285,서울여대 근처 조깅코스 루틴 추천,0,890,0,3분 51초,2021-08-02 0:24,1,https://www.youtube.com/watch?v=KCsKZ7sEzdE,20,
6286,김담이 학우 인터뷰 | 민관학협력 사회혁신 프로젝트부터 해비타트 인턴까지!,0,527,0,15분 40초,2021-07-30 5:13,1,https://www.youtube.com/watch?v=LV8KfWG0t-4,20,
6287,[홍보바롬이] 12대 홍보바롬이와 함께 촬영한 홍보바롬이 변천사,0,1107,2,6분 59초,2021-07-29 0:28,1,https://www.youtube.com/watch?v=v8sz7E39eE8,20,
6288,정예지 이가은 학우 인터뷰 | 2021 민관학협력 지역사회혁신 프로젝트 수상,0,409,0,7분 47초,2021-07-27 0:12,1,https://www.youtube.com/watch?v=Yo3drnsb4vU,20,
6289,서울여자대학교 복수전공 Q&A 궁금했던 거 다 답합니다!,0,5718,1,6분 45초,2021-07-20 2:01,1,https://www.youtube.com/watch?v=BqIICmqhr8I,20,
6290,슈리포터와 함께하는 슈니들의 에타레시피👊-다이어트 요리 편-,0,332,0,2분 35초,2021-07-14 0:04,1,https://www.youtube.com/watch?v=eVQTN91Wl0Y,20,
6291,[온라인 캠퍼스 투어]EP.03 SWU파이,0,1399,1,14분 24초,2021-06-30 1:17,1,https://www.youtube.com/watch?v=OprprpvmWN4,20,
6292,우리 학교에 데이터사이언스 학과가 있었어?🤔 | 데이터사이언스 학과 인터뷰,0,2896,1,8분 58초,2021-06-29 4:26,1,https://www.youtube.com/watch?v=mu3Km5tM3t0,20,
6293,2022학년도 서울여자대학교 입학설명회,0,3048,2,29분 20초,2021-06-23 8:29,1,https://www.youtube.com/watch?v=MJ_kFeoNaSc,20,
6294,미대생들끼리 텔레스트레이션을 해보았다!,0,488,0,10분 9초,2021-06-18 8:18,1,https://www.youtube.com/watch?v=W0UvBUwVLzs,20,
6295,슈리포터 대학로 캠퍼스 투어,0,1022,0,2분 46초,2021-06-14 7:28,1,https://www.youtube.com/watch?v=UNCOr6gkFfw,20,
6296,[홍보바롬이] 서울여자대학교 알아보기 with 홍보바롬이 ‘2편 : 홍보바롬이와 함께하는 SWU 퀴즈쇼!’,0,970,0,6분 31초,2021-06-04 0:07,1,https://www.youtube.com/watch?v=eVRMqlf9LTQ,20,
6297,바롬3 프로젝트X퓨즈서울 협력팀 인터뷰,0,551,1,10분 58초,2021-06-01 1:07,1,https://www.youtube.com/watch?v=8FGWUWOxlDQ,20,
6298,명지대학교 2024학년도 고교장애학생 대학생활체험프로그램,3,153,0,2분 0초,2024-09-24 6:18,1,https://www.youtube.com/watch?v=fKZgwCzaIso,21,
6299,[명지대학교 홍보기자단] 반가워요! 홍선배 Ep.5 │영업직무에 재직중인 선배님을 만나보자,15,514,1,11분 13초,2024-09-10 4:47,1,https://www.youtube.com/watch?v=zYbqNVF_SZQ,21,
6300,[명지대학교 입시정보]2025학년도 명지대학교 학생부교과전형 안내,12,707,5,6분 33초,2024-09-09 5:19,1,https://www.youtube.com/watch?v=v974E7h7Rf0,21,
6301,[명지대학교 입시정보]2025학년도 명지대학교 학생부종합전형 안내,12,984,15,6분 10초,2024-09-09 5:18,1,https://www.youtube.com/watch?v=hcny7gLqbv8,21,
6302,[명지대학교 홍보대사]새빛모리가 33기 새빛모리를 기다립니다! 💛,10,451,2,2분 6초,2024-09-05 6:39,1,https://www.youtube.com/watch?v=1itfKstp1a8,21,
6303,[명지대학교 홍보기자단] 홍보기자단 24기 모집 | 당신의 청춘을 특별하게 만들어보세요!,17,556,1,2분 56초,2024-08-29 7:08,1,https://www.youtube.com/watch?v=BujSTrnMwEA,21,
6304,[명지대학교 해외봉사(인문)] 2024 하계 베트남 해외봉사활동 〈베트남 초등학생들과 뜻깊은 8박 9일 〉,22,818,3,5분 45초,2024-08-28 1:33,1,https://www.youtube.com/watch?v=5gwk4vSbrJA,21,
6305,[명지대학교 해외탐방] 2024 명지대학교 하계 전공학문연계 해외탐방 후기 + 서류/면접 꿀팁까지??,18,1097,1,10분 42초,2024-08-21 6:00,1,https://www.youtube.com/watch?v=zmhMpMEiG9c,21,
6306,[명지대학교 홍보기자단] 홍보기자단 다경 민서 예서의 하계 해외봉사 vlog: 베트남편,13,841,3,13분 11초,2024-08-16 5:29,1,https://www.youtube.com/watch?v=Ot51S7Fjr_k,21,
6307,[명지대학교 홍보대사] 무더운 여름에도 열정 가득한🔥 |새빛모리와 함께하는 2025수시박람회 브이로그,10,721,1,9분 41초,2024-08-14 1:39,1,https://www.youtube.com/watch?v=s32raPTnJNk,21,
6308,[명지대학교 홍보기자단] 자연캠퍼스 통학 브이로그 ｜피곤해보인다구요? 통학해서 그래요,32,1867,5,6분 29초,2024-08-12 5:39,1,https://www.youtube.com/watch?v=TIr-l6u7OOI,21,
6309,[명지대학교 홍보기자단] 공강인데 학교를 간다고?! 홍보기자단 23기 지한이의 국가근로 VLOG,15,647,0,7분 21초,2024-08-08 0:23,1,https://www.youtube.com/watch?v=Wcg-6hyPSVg,21,
6310,🔔띵동~! 명지대 검도동아리 체험 탐방기 검린이들 주목🚨,16,708,0,7분 56초,2024-07-29 1:30,1,https://www.youtube.com/watch?v=SaHAgNKstT4,21,
6311,[명지대학교 홍보대사] 예비 명지인들 주목! 2025 입시 총정리 |명지대학교 입학사정관 선생님과 함께해요!!📚📚,41,2559,2,9분 3초,2024-07-24 5:34,1,https://www.youtube.com/watch?v=FESOkgl0gE4,21,
6312,명지학원 설립자 방목 유상근 장로 32주기 추모예식,9,396,0,31분 10초,2024-07-23 5:46,1,https://www.youtube.com/watch?v=R7nHa_4et2g,21,
6313,"[명지대학교 홍보기자단] 23학점의 초긍정 학교생활 브이로그 어 형은 23학점을 들어버려""""",17,1028,3,9분 24초,2024-07-23 5:23,1,https://www.youtube.com/watch?v=zJlYpvQev08,21,
6314,[명지대학교 홍보대사] 환일고등학교와 새빛모리가 함께하는 캠퍼스투어☘ | 명지대학교 인문캠퍼스,11,1156,0,10분 55초,2024-07-19 5:23,1,https://www.youtube.com/watch?v=Yqr6oUaGjM0,21,
6315,[명지대학교 입시정보] 2025학년도 명지대학교 입학전형 안내,47,9412,2,12분 19초,2024-07-19 2:35,1,https://www.youtube.com/watch?v=movDGFaTHwc,21,
6316,"[명지대학교 홍보기자단] 🔔띵동 ~ ! 홍기단의 동아리 체험 탐방기 | 클라이밍 동아리 오버행"" |""",16,550,1,13분 47초,2024-07-17 7:26,1,https://www.youtube.com/watch?v=OGyA_s4DrN0,21,
6317,[명지대학교 홍보대사] 새빛모리가 말하는 학과! | 전공별 특징과 현실 | 명지대학교만의 장단점들 모두 알려줄게!,18,1371,3,14분 10초,2024-07-12 8:32,1,https://www.youtube.com/watch?v=IjX47Hx3sdI,21,
6318,[명지대학교 홍보기자단] 마리와 함께하는 명지대학교 자연캠퍼스 숨은 지름길 탐방,17,676,0,2분 32초,2024-06-17 1:59,1,https://www.youtube.com/watch?v=OrRn71T3WWo,21,
6319,[명지대학교 홍보대사] 새빛모리가 다 알려줄게~ | 인문캠퍼스 천원의 아침밥 공부 명소까지?,7,1035,0,9분 18초,2024-06-12 6:46,1,https://www.youtube.com/watch?v=cf8dLMB0HsY,21,
6320,[명지대학교 홍보기자단] 발표와 토의 ep.15 | 대외활동편 | 서포터즈 AND 공모전!,14,539,0,11분 43초,2024-06-07 3:05,1,https://www.youtube.com/watch?v=VdmcYuhaZXo,21,
6321,[나는 마루] M/V_홍보기자단 | 랩뮤직비디오 (prod.hedyy),33,821,3,1분 11초,2024-05-21 2:14,1,https://www.youtube.com/watch?v=QIti6ktVNkw,21,
6322,[명지대학교 홍보대사] 귀여운 판다 등장?!🐼 명지대 학생만 누릴 수 있는 제휴할인부터 대중교통까지! 새빛모리가 알려줄게🎉,11,899,2,9분 14초,2024-05-10 7:47,1,https://www.youtube.com/watch?v=qfAV0GRiXBk,21,
6323,[명지대학교 홍보기자단]  2024 명지대학교 벚꽃축제 피크닉 A to Z,23,1260,2,9분 48초,2024-05-08 0:59,1,https://www.youtube.com/watch?v=rjPw51yg2DY,21,
6324,[명지대학교 홍보기자단] 발표와 토의 ep.14 | 아르바이트편 | 대학생들에게 추천하는 아르바이트 A to Z!,9,581,2,12분 19초,2024-04-18 5:29,1,https://www.youtube.com/watch?v=4WxP-uvuzXY,21,
6325,[명지대학교 홍보대사] 갓생 살고 싶은 24학번 집중!🔥 A+부터 알바 팀플 전과 대외활동까지 다 해본 새빛모리가 말아주는 신입생 꿀팁 총정리..🍯,12,1274,0,11분 29초,2024-04-16 9:50,1,https://www.youtube.com/watch?v=naz7EEVU_D4,21,
6326,[명지대학교 홍보기자단] 명지대학교 편의시설 소개 | 애슐리 퀸즈를 다녀오다!,45,5013,4,6분 2초,2024-04-08 4:16,1,https://www.youtube.com/watch?v=mMdv1FjEgIM,21,
6327,[명지대학교 홍보대사] 명지대학교 자연캠퍼스 온라인 캠퍼스투어 어서와 명지대학교는 처음이지!?,28,1880,1,8분 17초,2024-04-01 2:15,1,https://www.youtube.com/watch?v=u-JLFts2Pxc,21,
6328,[명지대학교 홍보기자단] 반가워요! 홍선배 Ep.4  | 대기업에 재직 중인 홍선배를 만나보자,18,866,2,14분 41초,2024-03-28 2:58,1,https://www.youtube.com/watch?v=RtaWyY8lZsA,21,
6329,[명지대학교 홍보기자단] 홍보기자단 속 숨은 새빛모리 찾기 #명지대학교 #명지대,22,1201,0,18분 56초,2024-03-14 9:18,1,https://www.youtube.com/watch?v=0S3o_CVBo_M,21,
6330,[명지대학교 홍보대사] 새빛모리의 팀 소개🩵,15,858,1,1분 1초,2024-03-06 23:51,1,https://www.youtube.com/watch?v=HMYY4hV960w,21,
6331,[명지대학교 홍보기자단] 새로운 미래들을 초대합니다!,17,776,3,2분 57초,2024-03-05 9:58,1,https://www.youtube.com/watch?v=WuQJoyVoeUQ,21,
6332,[명지대학교 해외봉사(자연)] 너와 나의 MVP🇻🇳 | 2023 동계 베트남 해외봉사 자연캠퍼스,28,1168,4,10분 51초,2024-03-04 7:43,1,https://www.youtube.com/watch?v=4lM8-8AK-8I,21,
6333,[명지대학교 해외봉사(인문)]ㅣ 베트남 ㅣ 미술 음악 탈춤 태권도 시설보수 벽화봉사 마을잔치 문화공연 ㅣ아시아교류협회,41,1811,5,20분 45초,2024-02-29 8:15,1,https://www.youtube.com/watch?v=49Qh-PKbdj4,21,
6334,[명지대학교 홍보대사] 당신의 청춘 새빛모리,14,1294,0,2분 46초,2024-02-29 2:52,1,https://www.youtube.com/watch?v=t0-Jpp6Ka7U,21,
6335,[인문캠퍼스 중운위가 명지대학교 신입생들을 위해 준비한 야심찬 Q&A],37,2723,1,21분 0초,2024-02-27 9:42,1,https://www.youtube.com/watch?v=aSgmsrsPuNI,21,
6336,"[명지대학교 홍보대사] 새빛모리 노경이의  상해외대 교류전 Vlog""""",11,671,0,5분 35초,2024-02-22 7:39,1,https://www.youtube.com/watch?v=G3TjNypWncc,21,
6337,[명지대학교 경영대학] 2024학년도 경영대학 신입생 오리엔테이션,15,1005,0,13분 9초,2024-02-20 8:15,1,https://www.youtube.com/watch?v=ldTFgrlVgJY,21,
6338,[명지대학교 홍보대사] 19학번 하연모리의 열정적인🙌🏻 학교생활 일주일 VLOG],22,1413,2,18분 12초,2024-02-13 7:14,1,https://www.youtube.com/watch?v=Y4XmlbzAXEs,21,
6339,[명지대학교 홍보대사] 2024년 정시박람회 새빛모리와 함께해요 | 명지대학교 홍보대사 VLOG,11,1024,1,5분 11초,2024-02-02 5:31,1,https://www.youtube.com/watch?v=v1X6OmkSSQk,21,
6340,[명지대학교 홍보기자단] 대학생들 모두 클릭! 대학생을 위한 꿀사이트 모음zip. #명지대 #대학생꿀팁 #예비대학생,39,834,2,14분 15초,2024-01-31 3:25,1,https://www.youtube.com/watch?v=gQJgT7CGNuQ,21,
6341,[명지대학교 학생상담센터] 마음건강 콘텐츠 5. 증상,4,152,0,8분 38초,2024-01-29 1:00,1,https://www.youtube.com/watch?v=tnv8FJ_opIE,21,
6342,[명지대학교 홍보기자단] 🔔띵동 ~ ! 홍기단의 동아리 체험 탐방기 | 밴드동아리 우리또래 | 홍기단에게 일일멘토가 생기다???,12,1086,5,4분 53초,2024-01-16 8:06,1,https://www.youtube.com/watch?v=4bBdhvRVZ54,21,
6343,[명지대학교 학생상담센터] 마음건강 콘텐츠 4. 정신과 진료,3,191,0,4분 21초,2024-01-15 2:00,1,https://www.youtube.com/watch?v=GTrKea_jhlk,21,
6344,[명지대학교 홍보기자단]   발표와 토의 ep.13  | 전과생과 복수전공생 편,11,765,3,10분 0초,2024-01-09 11:19,1,https://www.youtube.com/watch?v=opdgjnap43g,21,
6345,"[명지대학교 인문대학 영상공모전] 대상 수상작 명지극장 : 고학번이 알려주는 명지대 생활""""",31,2217,3,4분 20초,2024-01-08 0:12,1,https://www.youtube.com/watch?v=2iTs2KyQLBI,21,
6346,[명지대학교 홍보대사] 명지대 학생 가방 안에는 어떤 꿀템이 들어 있을까 ?🎒,19,1533,0,6분 8초,2024-01-04 2:00,1,https://www.youtube.com/watch?v=akx82ZG3deU,21,
6347,[명지대학교 홍보기자단] 홍보기자단  22기 민지의 자연캠퍼스 공강시간 VLOG,19,1562,3,7분 57초,2024-01-02 7:33,1,https://www.youtube.com/watch?v=CUqSjsv_l-U,21,
6348,[명지대학교 학생상담센터] 마음건강 콘텐츠 3. 약물복용,2,158,0,3분 40초,2024-01-01 1:00,1,https://www.youtube.com/watch?v=TOJ3rPgM0z0,21,
6349,[명지대학교 홍보 기자단] 홍보 기자단 22기 수민이의 인캠 도서관 투어 및 공부 VLOG,8,846,3,8분 40초,2023-12-27 5:25,1,https://www.youtube.com/watch?v=SO018NKl7Hc,21,
6350,[명지대학교 홍보기자단] 🎤띵! 터뷰 EP.7 띵무위키 박건호 학우를 만나다! |  그동안 누군지 궁금하셨죠? |  #명지대 #명지대학교 #띵무위키 #인터뷰,37,2381,7,14분 38초,2023-12-18 5:16,1,https://www.youtube.com/watch?v=xZmUDMZE_oE,21,
6351,[명지대학교 학생상담센터] 마음건강 콘텐츠 2. 상담,7,279,1,6분 55초,2023-12-18 1:00,1,https://www.youtube.com/watch?v=h9r_BL4DIxM,21,
6352,[명지대학교] 2024학년도 명지대학교 정시모집 전형 안내,8,1289,0,6분 54초,2023-12-08 8:36,1,https://www.youtube.com/watch?v=WZa3Xe-peh4,21,
6353,[명지대학교 동아리소개]  ep5. ㅣSKLOOKIE UBF CO.Ad 콕콕콕,3,824,1,3분 56초,2023-12-07 1:44,1,https://www.youtube.com/watch?v=-qOwlgfSttk,21,
6354,[명지대학교 학생상담센터] 마음건강 콘텐츠 1. 마음건강,27,651,4,5분 47초,2023-12-04 1:00,1,https://www.youtube.com/watch?v=K5B3unk2Ql8,21,
6355,[명지대학교 홍보기자단] 홍보기자단 22기 해영이의 밴드부 신입부원 일상 VLOG,34,1506,6,7분 15초,2023-11-24 7:14,1,https://www.youtube.com/watch?v=hnL2TWwXMVo,21,
6356,[명지대학교 홍보기자단] 명지대학교 축제 라인업 미쳤다 ✨| 백마축제 스테이씨권은비윤하다이나믹듀오싸이 부스 운영 푸드 트럭 축제 촬영,29,3973,6,7분 33초,2023-11-20 11:39,1,https://www.youtube.com/watch?v=K8Y5K2ybGdc,21,
6357,[명지대학교 홍보기자단] 경영학과생 유정이의 발표준비 V-LOG,14,895,5,7분 16초,2023-11-17 0:13,1,https://www.youtube.com/watch?v=juQ6ADj8xJY,21,
6358,"[명지대학교 제2회 YOUTUBE영상공모전]  우수상 수상작 왜 명지여야 하는가?""""",17,1054,0,1분 45초,2023-11-15 1:22,1,https://www.youtube.com/watch?v=DmCogjGPbh0,21,
6359,"[명지대학교 제2회 YOUTUBE영상공모전] 우수상 수상작 MY FUTURE BEGINS HERE""""",10,730,0,2분 3초,2023-11-15 1:17,1,https://www.youtube.com/watch?v=Y7dyP02v48I,21,
6360,[명지대학교 홍보대사] 홍보대사 새빛모리의 백마 축제 VLOG 🎊,72,9325,16,10분 40초,2023-11-14 1:30,1,https://www.youtube.com/watch?v=M90qWKwYRgA,21,
6361,[명지대학교 동아리소개]  ep4. ㅣ CFM MJTA 디비전 통해,2,543,0,4분 29초,2023-11-14 0:08,1,https://www.youtube.com/watch?v=3PDXqBntQ1A,21,
6362,[명지대학교 홍보기자단] 명지대학교 축제 폼 미쳤다,30,2777,14,7분 28초,2023-11-13 6:00,1,https://www.youtube.com/watch?v=-xRC50yFI0I,21,
6363,[명지대학교 통합치료대학원] 2023 통합치료대학원 홍보동영상,1,113,0,6분 12초,2023-11-13 1:00,1,https://www.youtube.com/watch?v=J-mz6PXwzcY,21,
6364,"[명지대학교 박물관] 한명기 명지대학교박물관장  청자하늘을 담다"" 특별전 소개""",33,604,0,3분 46초,2023-11-13 0:07,1,https://www.youtube.com/watch?v=qYMYViIM6-A,21,
6365,"[명지대학교 제2회 YOUTUBE영상공모전] 최우수상 수상작 나의청춘 나의명지""""",22,975,2,2분 39초,2023-11-09 7:51,1,https://www.youtube.com/watch?v=lRStPoMjeVs,21,
6366,"[명지대학교 제2회 YOUTUBE영상공모전] 최우수상 수상작 명명백백""""",28,1595,11,5분 15초,2023-11-06 5:22,1,https://www.youtube.com/watch?v=cQ1o27pZJ4Y,21,
6367,[명지대학교 홍보기자단] 🔍명지대 교내식당을 찾아라🔍! | 명지대학교 자연캠퍼스 학식 총정리,50,4412,20,8분 24초,2023-10-27 10:51,1,https://www.youtube.com/watch?v=z01dYTLf160,21,
6368,[명지대학교] l동아리소개  ep3.l  극예술연구회 알 바다이야기 TIME 굴렁쇠 명지챌린저스 흑풍,10,798,0,5분 55초,2023-10-19 15:00,1,https://www.youtube.com/watch?v=mObstNIVsdA,21,
6369,[명지대학교] 2022학년도 학생 기술창업 경진대회 우승팀 '노커' 소개영상,12,378,1,4분 21초,2023-10-18 0:00,1,https://www.youtube.com/watch?v=p1TFnSWq-Jg,21,
6370,[명지대학교] 입학전형소개 ǀ 크리스천 리더전형 및 공연채플팀 소개,42,2045,5,10분 46초,2023-10-17 7:21,1,https://www.youtube.com/watch?v=xAuyeZjoHRE,21,
6371,[명지대학교 홍보기자단] 명지대학교 동아리 다 모였zip. | 명지대학교 동아리박람회 소개,26,2670,5,9분 59초,2023-10-16 6:42,1,https://www.youtube.com/watch?v=gTsaivCKBHs,21,
6372,[명지대학교 홍보대사] 명지대학교 재학생이 알려주는 예체대 실기 꿀팁 🍯,17,1370,7,12분 44초,2023-10-12 7:26,1,https://www.youtube.com/watch?v=59Whn3MrRAo,21,
6373,[명지대학교 홍보대사] 명지대학교에서 어떤 장학금을 받을 수 있을까? | 명지대학교 장학금 소개💵,16,1207,0,6분 28초,2023-10-06 4:14,1,https://www.youtube.com/watch?v=YFO2p1rkczg,21,
6374,[명지대학교] l동아리소개  ep2.l   무릉도원 포토랩 화이트홀스 CCC 그림패시만화,7,836,0,5분 28초,2023-09-27 5:13,1,https://www.youtube.com/watch?v=-EpNAsIW4UU,21,
6375,[명지대학교 홍보대사] 새빛모리 동인이의 수강신청 V-log | 수강신청 꿀팁 대방츨 📣,9,1625,0,5분 36초,2023-09-19 7:00,1,https://www.youtube.com/watch?v=noObo4VaprY,21,
6376,[명지대학교 교환학생] 🇨🇳 중국 베이징 교환학생은 어떤 하루를 보낼까?🇨🇳ㅣ24시간 밀착취재 ㅣ교환 일상vlog,42,1836,3,8분 0초,2023-09-18 5:29,1,https://www.youtube.com/watch?v=Hn6FHZIDTY4,21,
6377,[명지대학교 홍보기자단] 반가워요! 홍선배 3탄 | 홍보팀에 재직 중인 홍선배를 만나보자,16,577,3,10분 9초,2023-09-16 12:57,1,https://www.youtube.com/watch?v=P7wbAzB38zs,21,
6378,[명지대학교] l동아리소개  ep1.l   MGH 오버행 주리랑 나이너스 농어민후생연구회  흙,3,869,1,7분 59초,2023-09-12 15:00,1,https://www.youtube.com/watch?v=5PNIP34eBQI,21,
6379,2024학년도 명지대학교 미래융합대학 전형 안내 (성인학습자/특성화고등졸재직자전형),8,1234,1,21분 26초,2023-09-12 1:05,1,https://www.youtube.com/watch?v=G2sLPdUy3T4,21,
6380,2023 MJ대입공감 2차 (2024학년도 명지대학교 지원 전략),6,674,0,27분 47초,2023-09-11 0:30,1,https://www.youtube.com/watch?v=CNkz_o6LBiQ,21,
6381,2024학년도 명지대학교 입학전형 안내,18,821,1,17분 44초,2023-09-06 8:10,1,https://www.youtube.com/watch?v=JU6qLIb-ek4,21,
6382,[명지대학교 홍보기자단] 홍보기자단 21기 경만이의 해외봉사 vlog : 베트남 편,16,799,0,13분 19초,2023-09-06 7:41,1,https://www.youtube.com/watch?v=NX0yJkOjSG4,21,
6383,[명지대학교 홍보기자단] 홍기단에게 궁금한거 무엇이든 물어보세요!,7,567,2,4분 31초,2023-09-05 6:05,1,https://www.youtube.com/watch?v=VpLKczEarKg,21,
6384,[명지대학교 홍보대사] 여러분의 미래에 새빛모리가 있다면?,13,1474,0,2분 41초,2023-09-01 9:54,1,https://www.youtube.com/watch?v=aF7bYDjDrU4,21,
6385,[명지대학교 해외봉사] 명지대학교 2023 하계 베트남 해외봉사,7,1358,0,5분 37초,2023-09-01 1:46,1,https://www.youtube.com/watch?v=bKy2_Tcf9Qs,21,
6386,2024학년도 명지대학교 학생부종합전형 안내,9,634,0,10분 45초,2023-08-31 1:10,1,https://www.youtube.com/watch?v=e9dENg1GSF4,21,
6387,[명지대학교 홍보기자단] 홍보기자단이 뭐하는건데?,24,1079,3,3분 49초,2023-08-30 5:46,1,https://www.youtube.com/watch?v=EcZtFMIjHCY,21,
6388,[명지대학교] 입학처장 인터뷰 l 2024학년도 입시안내 ㅣ 다양한 소식,83,5382,6,28분 31초,2023-08-29 6:20,1,https://www.youtube.com/watch?v=VFI0emBkNWY,21,
6389,2023 MJ대입공감 1차 (2024학년도 대입 수시 지원 전략),43,2337,0,212분 26초,2023-08-28 5:29,1,https://www.youtube.com/watch?v=RDqcXdkBdV4,21,
6390,명지대학교 홍보대사 ǀ 새빛모리 나경이의 슬기로운 방학생활 : 봉사활동 vlog,13,973,0,6분 5초,2023-08-16 6:05,1,https://www.youtube.com/watch?v=Vr1hGJbyiFQ,21,
6391,2023년 8월 10일 세계 스카우트 잼버리 대원들을 위한 공연이 명지대학교 자연캠퍼스 채플관에서 진행되었습니다. #myongji #jamboree,19,2167,0,1분 1초,2023-08-11 0:01,1,https://www.youtube.com/watch?v=atyFkotc2Eo,21,
6392,명지대학교 건축대학 국제공모전 2023 Solar Decathlon Design Challenge Final  Myong-ji University(CAMU),16,462,1,5분 22초,2023-08-09 7:45,1,https://www.youtube.com/watch?v=4lSc5pkGjo0,21,
6393,[명지대학교 홍보기자단] 에이플 스팟 특공대 📚🫡 | 명지대학교 자연캠퍼스 공부 스팟 소개 | 여기서 공부하면 에이플이라고?!🫢,5,935,2,9분 26초,2023-08-07 6:50,1,https://www.youtube.com/watch?v=3xrtb8PoFyY,21,
6394,[명지대학교 홍보기자단] 🔔띵동 ~ ! 홍기단의 동아리 체험 탐방기 | 흑인음악 동아리 흑풍 | 홍기단 손에 쥐어지는 합격목걸이?!,14,993,4,6분 40초,2023-08-02 5:00,1,https://www.youtube.com/watch?v=1HQvS_xo-Yg,21,
6395,[명지대학교 홍보기자단] 🔔띵동 ~ ! 홍기단의 동아리 체험 탐방기 | CDC 댄스 동아리 나두 춤신춤왕⁉,9,650,1,7분 23초,2023-07-28 1:48,1,https://www.youtube.com/watch?v=oMDzRm1Zbw0,21,
6396,명지학원 설립자 방목 유상근 장로 31주기 추모예식,9,578,1,34분 27초,2023-07-26 1:45,1,https://www.youtube.com/watch?v=036th5eSTeo,21,
6397,[명지대학교 홍보대사]새빛모리 학과소개 다섯번째 이야기 반도체공학과 | 명지대학교 자연캠퍼스🏫,24,1721,1,13분 10초,2023-07-24 5:33,1,https://www.youtube.com/watch?v=vS_8zha8mcQ,21,
6398,[2023 서울 진로직업박람회] 명지대학교 전공체험 부스운영 V-log,6,605,1,6분 42초,2023-07-17 2:28,1,https://www.youtube.com/watch?v=4bEWUNwxnYI,21,
6399,[명지대학교 홍보대사] 웰컴투-명지! | 유학생 만나보기 | 유학생 인터뷰,16,1446,1,6분 33초,2023-07-11 2:22,1,https://www.youtube.com/watch?v=vZD9azgqjpk,21,
6400,[명지대학교 월간 소식] ☘️ 5월 MJU 띵크투데이 ☘️,8,422,0,5분 10초,2023-06-28 7:22,1,https://www.youtube.com/watch?v=rGUwt-pneWM,21,
6401,[명지대학교 홍보기자단] 홍선배 2탄 | 명지대 경영학과 | 금융권에 재직 중인 홍선배를 만나보자,16,1372,1,10분 4초,2023-06-21 7:21,1,https://www.youtube.com/watch?v=LgeVCZi-paE,21,
6402,[명지대학교 홍보기자단] 띵을 아십니까? Ep.1 | 명지대 학우들과의 인터뷰🎤,23,2376,2,14분 5초,2023-06-15 9:38,1,https://www.youtube.com/watch?v=omgdXSUWyD0,21,
6403,유재송(행정학과68)동문 특강 ㅣ 50여년 미국생활 ㅣ 크리스찬 기업인으로서의 삶과 여정,5,214,0,63분 38초,2023-06-12 7:38,1,https://www.youtube.com/watch?v=gAAIuzopBxY,21,
6404,[명지대학교 동문인터뷰] 삼성 썬더스 프로농구선수 김시래 동문(체육학부 08) 인터뷰,31,1013,2,5분 28초,2023-06-12 2:13,1,https://www.youtube.com/watch?v=9UxV3zdfl3w,21,
6405,명지대학교 2024학년도 명지대학교 학생부교과전형 안내,7,761,0,2분 15초,2023-06-09 5:00,1,https://www.youtube.com/watch?v=EfHKtXhCCBE,21,
